invoice_number,invoice_date,due_date,payment_date,vendor_id,po_number,gr_number,invoice_amount,tax_amount,total_amount,invoice_status,cost_centre,department,composite_risk_score,risk_tier,ml_component,rule_component,value_component,rule_triggered,rule_risk_score,full_explanation,tier_recommended_action,anomaly_flag,anomaly_type,iso_score,ae_score,ensemble_score,feat_amount_zscore,feat_invoice_to_po_ratio,feat_vendor_age_days,feat_days_to_payment,feat_after_hours,feat_no_po,feat_round_number,shap_explanation
INV0013637,2023-11-30 18:55:00,2023-12-15 00:00:00,2023-12-15 00:00:00,VEND0305,,,1681326.45,302638.76,1983965.21,Paid,CC006,,72.3,High,50.72020064959116,90.0,81.96429370012947,New Vendor Fast Payment,9.0,"Invoice INV0013637 for ₹1,681,326 was received from vendor VEND0305 only 6 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6607085019432308,24.85728364940678,0.4226310818006688,0.4717239193911139,1.5,6,14.0,0,1,0,No single dominant risk factor identified.
INV0013638,2023-12-20 17:46:00,2024-01-04 00:00:00,2023-12-31 00:00:00,VEND0307,,,1565853.46,281853.62,1847707.08,Paid,CC010,,72.4,High,51.717559049555774,90.0,80.94904948687036,New Vendor Fast Payment,9.0,"Invoice INV0013638 for ₹1,565,853 was received from vendor VEND0307 only 7 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6661655395989229,25.54442396609222,0.4309415926160404,0.9120858720704692,1.5,7,10.0,0,1,0,No single dominant risk factor identified.
INV0013639,2023-12-07 10:13:00,2023-12-22 00:00:00,2023-12-22 00:00:00,VEND0314,,,1003237.12,180582.68,1183819.8,Paid,CC018,,55.7,High,48.87388799242674,50.0,74.59665412380689,Maverick Buying,5.0,"Invoice INV0013639 for ₹1,003,237 from vendor VEND0314 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6498566581939795,25.49065630946296,0.4072466409552646,-0.2180151733412074,1.5,18,14.0,0,1,0,No single dominant risk factor identified.
INV0013640,2023-10-11 10:42:00,2023-10-26 00:00:00,2023-10-23 00:00:00,VEND0301,,,1888339.19,339901.05,2228240.24,Paid,CC006,,58.5,High,50.33316362527025,50.0,83.62109498337469,Maverick Buying,5.0,"Invoice INV0013640 for ₹1,888,339 from vendor VEND0301 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6584090733312453,25.05254489971549,0.4194060872784566,0.915640830362404,1.5,8,11.0,0,1,0,No single dominant risk factor identified.
INV0013643,2023-10-31 13:40:00,2023-11-15 00:00:00,2023-11-05 00:00:00,VEND0304,,,1072541.81,193057.53,1265599.34,Paid,CC014,,55.8,High,48.53734259752385,50.0,75.54979285795847,Maverick Buying,5.0,"Invoice INV0013643 for ₹1,072,542 from vendor VEND0304 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6484262836790964,24.214214369333845,0.4044423690462866,0.5626365985121918,1.5,12,4.0,0,1,0,No single dominant risk factor identified.
INV0013644,2023-12-04 17:04:00,2023-12-18 00:00:00,2023-12-11 00:00:00,VEND0305,,,1976099.07,355697.83,2331796.9,Paid,CC018,,60.4,High,54.632480710059525,50.0,84.26927801992029,Maverick Buying,5.0,"Invoice INV0013644 for ₹1,976,099 from vendor VEND0305 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6826720111905609,26.13587375056584,0.4552302414973626,0.9741830940532844,1.5,10,6.0,0,1,0,No single dominant risk factor identified.
INV0013646,2023-12-05 13:24:00,2023-12-20 00:00:00,2023-12-17 00:00:00,VEND0306,,,1307903.03,235422.55,1543325.58,Paid,CC016,,57.8,High,51.69480537829868,50.0,78.38060602397623,Maverick Buying,5.0,"Invoice INV0013646 for ₹1,307,903 from vendor VEND0306 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6655815106683888,26.696583470605656,0.430751997149578,0.2710185098585091,1.5,20,11.0,0,1,0,No single dominant risk factor identified.
INV0013647,2024-01-01 17:02:00,2024-01-14 00:00:00,2024-01-04 00:00:00,VEND0313,,,1237373.05,222727.15,1460100.2,Paid,CC014,,57.5,High,51.47168989149431,50.0,77.58963007029041,Maverick Buying,5.0,"Invoice INV0013647 for ₹1,237,373 from vendor VEND0313 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.66538267214265,23.94576196295457,0.4288928824459465,0.7071067811865477,1.5,22,2.0,0,1,0,No single dominant risk factor identified.
INV0013649,2023-10-26 13:53:00,2023-11-10 00:00:00,2023-11-06 00:00:00,VEND0309,,,1672167.45,300990.14,1973157.59,Paid,CC017,,58.0,High,50.19371303292105,50.0,81.88635288889134,Maverick Buying,5.0,"Invoice INV0013649 for ₹1,672,167 from vendor VEND0309 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6573747501478903,25.64599120773705,0.4182441121489854,0.6538389619308554,1.5,15,10.0,0,1,0,No single dominant risk factor identified.
INV0013650,2023-12-19 16:06:00,2024-01-03 00:00:00,2024-01-03 00:00:00,VEND0302,,,1336239.58,240523.12,1576762.7,Paid,CC001,,56.7,High,48.86186036060032,50.0,78.68644438629067,Maverick Buying,5.0,"Invoice INV0013650 for ₹1,336,240 from vendor VEND0302 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6501774462213558,24.49988852449633,0.4071464204483933,0.7818086785128531,1.5,14,14.0,0,1,0,No single dominant risk factor identified.
INV0013651,2023-10-16 08:23:00,2023-10-31 00:00:00,2023-10-26 00:00:00,VEND0301,,,1314925.12,236686.52,1551611.64,Paid,CC019,,55.7,High,46.36858742218604,50.0,78.45700909657116,Maverick Buying,5.0,"Invoice INV0013651 for ₹1,314,925 from vendor VEND0301 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.635831749387937,24.57066856376365,0.386371168822598,0.1514425841302079,1.5,13,9.0,0,1,0,No single dominant risk factor identified.
INV0013653,2023-12-11 10:55:00,2023-12-24 00:00:00,2023-12-18 00:00:00,VEND0305,,,1252563.8,225461.48,1478025.28,Paid,CC003,,55.6,High,46.71740347921317,50.0,77.76373436568484,Maverick Buying,5.0,"Invoice INV0013653 for ₹1,252,564 from vendor VEND0305 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.637840656723514,24.55592983433777,0.3892776862937519,-0.2591300087822859,1.5,17,6.0,0,1,0,No single dominant risk factor identified.
INV0013655,2023-10-18 08:36:00,2023-11-02 00:00:00,2023-11-02 00:00:00,VEND0309,,,1426648.81,256796.79,1683445.6,Paid,CC005,,70.4,High,47.562850324096935,90.0,79.62059684189467,New Vendor Fast Payment,9.0,"Invoice INV0013655 for ₹1,426,649 was received from vendor VEND0309 only 7 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6427705139148423,24.365830875815053,0.3963223907334776,0.2939743910280832,1.5,7,14.0,0,1,0,No single dominant risk factor identified.
INV0013657,2023-12-22 13:33:00,2024-01-06 00:00:00,2023-12-28 00:00:00,VEND0311,,,1726907.6,310843.37,2037750.97,Paid,CC005,,57.8,High,49.25155951341495,50.0,82.34596989112141,Maverick Buying,5.0,"Invoice INV0013657 for ₹1,726,908 from vendor VEND0311 has no corresponding Purchase Order. Goods or services were procured outside the approved procurement process, bypassing price negotiation and approval controls.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6524229182897341,24.480601136611,0.4103935972148617,1.0029371917881114,1.5,15,5.0,0,1,0,No single dominant risk factor identified.
INV0013658,2023-12-11 09:34:00,2023-12-25 00:00:00,2023-12-15 00:00:00,VEND0311,,,696994.08,125458.93,822453.01,Paid,CC018,,67.5,High,46.53955922382044,90.0,69.39986357919679,New Vendor Fast Payment,9.0,"Invoice INV0013658 for ₹696,994 was received from vendor VEND0311 only 4 days after the vendor was created in the system (VENDOR FLAGGED AS POTENTIAL GHOST VENDOR). New vendors transacting immediately are a primary ghost vendor indicator.",Flag for priority review. Notify cost centre owner. Investigate within 5 business days.,1,Ghost Vendor Invoice,0.6368226933613753,24.54748395502283,0.3877957951220874,-0.5037971256323903,1.5,4,3.0,0,1,0,No single dominant risk factor identified.
